state,district,crop,Variety,Year,fhp_RsPerQtl_Kharif,fhp_RsPerQtl_Rabi,fhp_RsPerQtl_Summer
KA,Mandya,Ginger,-,2005-06,,,
KA,Mandya,Ginger,-,2008-09,,,
KA,Mandya,Ginger,-,2009-10,,,
KA,Mandya,Gram,-,2004-05,,,
KA,Mandya,Gram,-,2005-06,,,
KA,Mandya,Gram,-,2008-09,,,
KA,Mandya,Gram,-,2009-10,,,
KA,Mandya,Gram,-,2010-11,,,
KA,Mandya,Gram,-,2011-12,,,
KA,Mandya,Ground Nut,-,2004-05,1683,,
KA,Mandya,Ground Nut,-,2005-06,1690,,
KA,Mandya,Ground Nut,-,2008-09,,,
KA,Mandya,Ground Nut,-,2009-10,,,
KA,Mandya,Ground Nut,-,2010-11,3337,,
KA,Mandya,Ground Nut,-,2011-12,,,
KA,Mandya,Jowar,-,2004-05,,,
KA,Mandya,Jowar,-,2005-06,,,
KA,Mandya,Jowar,-,2009-10,,,
KA,Mandya,Jowar,HYV,2008-09,,,
KA,Mandya,Jowar,Local,2004-05,,,
KA,Mandya,Jowar,Local,2005-06,,,
KA,Mandya,Jowar,Local,2008-09,,,
KA,Mandya,Jowar,Local,2009-10,,,
KA,Mandya,Jowar,Local,2010-11,,,
KA,Mandya,Jowar,Local,2011-12,,,
KA,Mandya,Maize,-,2004-05,,,
KA,Mandya,Maize,-,2005-06,,,
KA,Mandya,Maize,-,2008-09,,,
KA,Mandya,Maize,HB,2008-09,,,
KA,Mandya,Maize,HB,2009-10,,,
KA,Mandya,Maize,HB,2010-11,846,,
KA,Mandya,Maize,HB,2011-12,,,
KA,Mandya,Maize,Local,2004-05,,,
KA,Mandya,Maize,Local,2005-06,,,
KA,Mandya,Paddy,Local,2004-05,,,
KA,Mandya,Paddy,Local,2005-06,,,
KA,Mandya,Paddy,Local,2008-09,,,957
KA,Mandya,Paddy,Local,2009-10,,,
KA,Mandya,Paddy,Local,2010-11,,,
KA,Mandya,Paddy,Local,2011-12,,,
KA,Mandya,Pepper,-,2005-06,,,
KA,Mandya,Pepper,-,2008-09,,,
KA,Mandya,Pepper,-,2009-10,,,
KA,Mandya,Pepper,-,2010-11,,,
KA,Mandya,Pepper,-,2011-12,,,
KA,Mandya,Potato,-,2004-05,,,
KA,Mandya,Potato,-,2005-06,,,
KA,Mandya,Potato,-,2008-09,,,
KA,Mandya,Potato,-,2009-10,,,
KA,Mandya,Potato,-,2010-11,,,
KA,Mandya,Potato,-,2011-12,,,
KA,Mandya,Ragi,-,2004-05,,,
KA,Mandya,Ragi,-,2005-06,,466,
KA,Mandya,Ragi,-,2011-12,978,,
KA,Mandya,Ragi,HB,2010-11,,,1031
KA,Mandya,Ragi,HYV,2004-05,,488,
KA,Mandya,Ragi,HYV,2008-09,838,892,848
KA,Mandya,Ragi,HYV,2009-10,909,1006,917
KA,Mandya,Ragi,HYV,2010-11,1003,1050,1031
KA,Mandya,Ragi,HYV,2011-12,,,1246
KA,Mandya,Sesamum,-,2004-05,2737,,
KA,Mandya,Sesamum,-,2005-06,2535,,
KA,Mandya,Sesamum,-,2008-09,,,
KA,Mandya,Sesamum,-,2009-10,3905,,
KA,Mandya,Sesamum,-,2010-11,3305,,
KA,Mandya,Sesamum,-,2011-12,3640,,
KA,Mandya,Soyabean,-,2008-09,,,
KA,Mandya,Soyabean,-,2009-10,,,
KA,Mandya,Soyabean,-,2010-11,,,
KA,Mandya,Soyabean,-,2011-12,,,
KA,Mandya,Sugarcane,-,2008-09,,,
KA,Mandya,Sugarcane,-,2009-10,,,
KA,Mandya,Sugarcane,-,2011-12,,,
KA,Mandya,Sunflower,-,2004-05,,,
KA,Mandya,Sunflower,-,2005-06,,,
KA,Mandya,Sunflower,-,2008-09,,,
KA,Mandya,Sunflower,-,2009-10,,,
KA,Mandya,Sunflower,-,2010-11,,,
KA,Mandya,Sunflower,-,2011-12,,,
KA,Mandya,Tobacco,-,2008-09,,,
KA,Mandya,Tobacco,-,2009-10,,,
KA,Mandya,Tobacco,-,2010-11,,,
KA,Mandya,Tobacco,-,2011-12,,,
KA,Mandya,Tur Arhar,-,2004-05,2505,,
KA,Mandya,Tur Arhar,-,2005-06,2306,,
KA,Mandya,Tur Arhar,-,2008-09,,,
KA,Mandya,Tur Arhar,-,2009-10,,,
KA,Mandya,Tur Arhar,-,2010-11,,,
KA,Mandya,Tur Arhar,-,2011-12,,,
KA,Mandya,Turmeric,-,2011-12,,,
KA,Mandya,Wheat,-,2004-05,,,
KA,Mandya,Wheat,-,2005-06,,,
KA,Mandya,Wheat,-,2008-09,,,
KA,Mandya,Wheat,-,2009-10,,,
KA,Mandya,Wheat,-,2010-11,,,
KA,Mandya,Wheat,-,2011-12,,,
KA,Mysore,Arecanut,-,2005-06,,,
KA,Mysore,Arecanut,-,2008-09,,,
KA,Mysore,Arecanut,-,2009-10,,,
KA,Mysore,Arecanut,-,2010-11,,,
KA,Mysore,Arecanut,-,2011-12,,,
KA,Mysore,Bajra,-,2005-06,,,
KA,Mysore,Bajra,-,2008-09,,,
KA,Mysore,Bajra,-,2009-10,,,
KA,Mysore,Bajra,-,2010-11,,,
KA,Mysore,Bajra,-,2011-12,,,
KA,Mysore,Bajra,Local,2005-06,,,
KA,Mysore,Cashewnut,-,2005-06,,,
KA,Mysore,Cashewnut,-,2008-09,,,
KA,Mysore,Cashewnut,-,2009-10,,,
KA,Mysore,Cashewnut,-,2010-11,,,
KA,Mysore,Cashewnut,-,2011-12,,,
KA,Mysore,CasterSeed,-,2004-05,1356,,
KA,Mysore,CasterSeed,-,2005-06,1384,,
KA,Mysore,CasterSeed,-,2008-09,,,
KA,Mysore,CasterSeed,-,2009-10,,,
KA,Mysore,CasterSeed,-,2010-11,,,
KA,Mysore,CasterSeed,-,2011-12,3187,,
KA,Mysore,Chilly,-,2004-05,3498,,
KA,Mysore,Chilly,-,2008-09,,,
KA,Mysore,Chilly,Dry,2004-05,,,
KA,Mysore,Chilly,Dry,2005-06,3031,,
KA,Mysore,Chilly,Dry,2008-09,,,
KA,Mysore,Chilly,Dry,2009-10,,,
KA,Mysore,Chilly,Dry,2010-11,,,
KA,Mysore,Chilly,Dry,2011-12,,,
KA,Mysore,Cotton,-,2004-05,,,
KA,Mysore,Cotton,-,2005-06,,,
KA,Mysore,Cotton,-,2008-09,,2359,
KA,Mysore,Cotton,-,2009-10,,2824,
KA,Mysore,Cotton,-,2010-11,,,
KA,Mysore,Cotton,-,2011-12,,,4240
KA,Mysore,Ginger,-,2005-06,,,
KA,Mysore,Ginger,-,2008-09,,,
KA,Mysore,Ginger,-,2009-10,,,
KA,Mysore,Gram,-,2004-05,,,
KA,Mysore,Gram,-,2005-06,,,
KA,Mysore,Gram,-,2008-09,,,
KA,Mysore,Gram,-,2009-10,,,
KA,Mysore,Gram,-,2010-11,,,
KA,Mysore,Gram,-,2011-12,,,
KA,Mysore,Ground Nut,-,2004-05,1153,,
KA,Mysore,Ground Nut,-,2005-06,1211,,
KA,Mysore,Ground Nut,-,2008-09,1399,,
KA,Mysore,Ground Nut,-,2009-10,,,
KA,Mysore,Ground Nut,-,2010-11,,,
KA,Mysore,Ground Nut,-,2011-12,,,
KA,Mysore,Jowar,-,2004-05,,,
KA,Mysore,Jowar,-,2005-06,,,510
KA,Mysore,Jowar,-,2009-10,,,
KA,Mysore,Jowar,HYV,2008-09,,,
KA,Mysore,Jowar,Local,2004-05,447,,
KA,Mysore,Jowar,Local,2005-06,,,
KA,Mysore,Jowar,Local,2008-09,,,
KA,Mysore,Jowar,Local,2009-10,,,
KA,Mysore,Jowar,Local,2010-11,,,
KA,Mysore,Jowar,Local,2011-12,,,
KA,Mysore,Maize,-,2004-05,,,507
KA,Mysore,Maize,-,2005-06,,,524
KA,Mysore,Maize,-,2008-09,690,,
KA,Mysore,Maize,HB,2008-09,690,,
KA,Mysore,Maize,HB,2009-10,727,,
KA,Mysore,Maize,HB,2010-11,871,756,
KA,Mysore,Maize,HB,2011-12,909,895,
KA,Mysore,Maize,Local,2004-05,472,,
KA,Mysore,Maize,Local,2005-06,470,,
KA,Mysore,Paddy,Local,2004-05,503,,
KA,Mysore,Paddy,Local,2005-06,571,,
KA,Mysore,Paddy,Local,2008-09,,,
KA,Mysore,Paddy,Local,2009-10,,,
KA,Mysore,Paddy,Local,2010-11,,,
KA,Mysore,Paddy,Local,2011-12,,,
KA,Mysore,Pepper,-,2005-06,,,
KA,Mysore,Pepper,-,2008-09,,,
KA,Mysore,Pepper,-,2009-10,,,
KA,Mysore,Pepper,-,2010-11,,,
KA,Mysore,Pepper,-,2011-12,,,
KA,Mysore,Potato,-,2004-05,,,
KA,Mysore,Potato,-,2005-06,,,
KA,Mysore,Potato,-,2008-09,,,
KA,Mysore,Potato,-,2009-10,,,
KA,Mysore,Potato,-,2010-11,,,
KA,Mysore,Potato,-,2011-12,,,
KA,Mysore,Ragi,-,2004-05,513,,
KA,Mysore,Ragi,-,2005-06,,,505
KA,Mysore,Ragi,-,2011-12,942,,
KA,Mysore,Ragi,HB,2010-11,,,
KA,Mysore,Ragi,HYV,2004-05,,,525
KA,Mysore,Ragi,HYV,2008-09,772,935,
KA,Mysore,Ragi,HYV,2009-10,870,,
KA,Mysore,Ragi,HYV,2010-11,974,928,
KA,Mysore,Ragi,HYV,2011-12,,869,
KA,Mysore,Sesamum,-,2004-05,3141,,
KA,Mysore,Sesamum,-,2005-06,3031,,
KA,Mysore,Sesamum,-,2008-09,,,
KA,Mysore,Sesamum,-,2009-10,,,
KA,Mysore,Sesamum,-,2010-11,,,
KA,Mysore,Sesamum,-,2011-12,3894,,
KA,Mysore,Soyabean,-,2008-09,,,
KA,Mysore,Soyabean,-,2009-10,,,
KA,Mysore,Soyabean,-,2010-11,,,
KA,Mysore,Soyabean,-,2011-12,,,
KA,Mysore,Sugarcane,-,2008-09,,,
KA,Mysore,Sugarcane,-,2009-10,,,
KA,Mysore,Sugarcane,-,2011-12,,,
KA,Mysore,Sunflower,-,2004-05,1355,,
KA,Mysore,Sunflower,-,2005-06,1390,,
KA,Mysore,Sunflower,-,2008-09,,,
KA,Mysore,Sunflower,-,2009-10,,,
KA,Mysore,Sunflower,-,2010-11,,,
KA,Mysore,Sunflower,-,2011-12,,,
KA,Mysore,Tobacco,-,2008-09,,,9710
KA,Mysore,Tobacco,-,2009-10,,,8390
KA,Mysore,Tobacco,-,2010-11,,,
KA,Mysore,Tobacco,-,2011-12,,,9065
KA,Mysore,Tur Arhar,-,2004-05,1200,,
KA,Mysore,Tur Arhar,-,2005-06,1315,,
KA,Mysore,Tur Arhar,-,2008-09,2219,,
KA,Mysore,Tur Arhar,-,2009-10,,,
KA,Mysore,Tur Arhar,-,2010-11,,,
KA,Mysore,Tur Arhar,-,2011-12,3855,,
KA,Mysore,Turmeric,-,2011-12,,,
KA,Mysore,Wheat,-,2004-05,,,
KA,Mysore,Wheat,-,2005-06,,,
KA,Mysore,Wheat,-,2008-09,,,
KA,Mysore,Wheat,-,2009-10,,,
KA,Mysore,Wheat,-,2010-11,,,
KA,Mysore,Wheat,-,2011-12,,,
KA,Raichur,Arecanut,-,2005-06,,,
KA,Raichur,Arecanut,-,2008-09,,,
KA,Raichur,Arecanut,-,2009-10,,,
KA,Raichur,Arecanut,-,2010-11,,,
KA,Raichur,Arecanut,-,2011-12,,,
KA,Raichur,Bajra,-,2005-06,,,
KA,Raichur,Bajra,-,2008-09,766,,
KA,Raichur,Bajra,-,2009-10,809,,
KA,Raichur,Bajra,-,2010-11,838,,
KA,Raichur,Bajra,-,2011-12,995,,
KA,Raichur,Bajra,Local,2005-06,,,
KA,Raichur,Cashewnut,-,2005-06,,,
KA,Raichur,Cashewnut,-,2008-09,,,
KA,Raichur,Cashewnut,-,2009-10,,,
KA,Raichur,Cashewnut,-,2010-11,,,
KA,Raichur,Cashewnut,-,2011-12,,,
KA,Raichur,CasterSeed,-,2004-05,,,
KA,Raichur,CasterSeed,-,2005-06,,,
KA,Raichur,CasterSeed,-,2008-09,2726,,
KA,Raichur,CasterSeed,-,2009-10,2217,,
KA,Raichur,CasterSeed,-,2010-11,,,
KA,Raichur,CasterSeed,-,2011-12,3348,,
KA,Raichur,Chilly,-,2004-05,,,
KA,Raichur,Chilly,-,2008-09,,,
KA,Raichur,Chilly,Dry,2004-05,,,
KA,Raichur,Chilly,Dry,2005-06,3413,,
KA,Raichur,Chilly,Dry,2008-09,,,
KA,Raichur,Chilly,Dry,2009-10,5589,,
KA,Raichur,Chilly,Dry,2010-11,5588,,
KA,Raichur,Chilly,Dry,2011-12,7169,,
KA,Raichur,Cotton,-,2004-05,,1626,
KA,Raichur,Cotton,-,2005-06,,1711,
KA,Raichur,Cotton,-,2008-09,,2286,
KA,Raichur,Cotton,-,2009-10,,2785,
KA,Raichur,Cotton,-,2010-11,,,3892
KA,Raichur,Cotton,-,2011-12,,,
KA,Raichur,Ginger,-,2005-06,,,
KA,Raichur,Ginger,-,2008-09,,,
KA,Raichur,Ginger,-,2009-10,,,
KA,Raichur,Gram,-,2004-05,,1691,
KA,Raichur,Gram,-,2005-06,,,
KA,Raichur,Gram,-,2008-09,,2215,
KA,Raichur,Gram,-,2009-10,,1995,
KA,Raichur,Gram,-,2010-11,,2375,
KA,Raichur,Gram,-,2011-12,,4241,
KA,Raichur,Ground Nut,-,2004-05,,,
KA,Raichur,Ground Nut,-,2005-06,,,
KA,Raichur,Ground Nut,-,2008-09,2216,,2402
KA,Raichur,Ground Nut,-,2009-10,2390,,
KA,Raichur,Ground Nut,-,2010-11,2496,,3392
KA,Raichur,Ground Nut,-,2011-12,3212,,4245
KA,Raichur,Jowar,-,2004-05,,,
KA,Raichur,Jowar,-,2005-06,,,
KA,Raichur,Jowar,-,2009-10,,,
KA,Raichur,Jowar,HYV,2008-09,,,815
KA,Raichur,Jowar,Local,2004-05,,743,
KA,Raichur,Jowar,Local,2005-06,,768,
KA,Raichur,Jowar,Local,2008-09,910,953,
KA,Raichur,Jowar,Local,2009-10,1054,703,
KA,Raichur,Jowar,Local,2010-11,,3039,
KA,Raichur,Jowar,Local,2011-12,,2289,
KA,Raichur,Maize,-,2004-05,,,
KA,Raichur,Maize,-,2005-06,,,
KA,Raichur,Maize,-,2008-09,,,
KA,Raichur,Maize,HB,2008-09,,,
KA,Raichur,Maize,HB,2009-10,,,
KA,Raichur,Maize,HB,2010-11,,,
KA,Raichur,Maize,HB,2011-12,,,
KA,Raichur,Maize,Local,2004-05,,,
KA,Raichur,Maize,Local,2005-06,,,
KA,Raichur,Paddy,Local,2004-05,,,
KA,Raichur,Paddy,Local,2005-06,,,
KA,Raichur,Paddy,Local,2008-09,,,
KA,Raichur,Paddy,Local,2009-10,1387,,
KA,Raichur,Paddy,Local,2010-11,1107,,
KA,Raichur,Paddy,Local,2011-12,,,
KA,Raichur,Pepper,-,2005-06,,,
KA,Raichur,Pepper,-,2008-09,,,
KA,Raichur,Pepper,-,2009-10,,,
KA,Raichur,Pepper,-,2010-11,,,
KA,Raichur,Pepper,-,2011-12,,,
KA,Raichur,Potato,-,2004-05,,,
KA,Raichur,Potato,-,2005-06,,,
KA,Raichur,Potato,-,2008-09,,,
KA,Raichur,Potato,-,2009-10,,,
KA,Raichur,Potato,-,2010-11,,,
KA,Raichur,Potato,-,2011-12,,,
KA,Raichur,Ragi,-,2004-05,,,
KA,Raichur,Ragi,-,2005-06,,,
KA,Raichur,Ragi,-,2011-12,,,
KA,Raichur,Ragi,HB,2010-11,,,
KA,Raichur,Ragi,HYV,2004-05,,,
KA,Raichur,Ragi,HYV,2008-09,,,
KA,Raichur,Ragi,HYV,2009-10,,,
KA,Raichur,Ragi,HYV,2010-11,,,
KA,Raichur,Ragi,HYV,2011-12,,,
KA,Raichur,Sesamum,-,2004-05,,,
KA,Raichur,Sesamum,-,2005-06,,,
KA,Raichur,Sesamum,-,2008-09,5784,,
KA,Raichur,Sesamum,-,2009-10,4569,,
KA,Raichur,Sesamum,-,2010-11,4340,,
KA,Raichur,Sesamum,-,2011-12,5570,,
KA,Raichur,Soyabean,-,2008-09,,,
KA,Raichur,Soyabean,-,2009-10,,,
KA,Raichur,Soyabean,-,2010-11,,,
KA,Raichur,Soyabean,-,2011-12,,,
KA,Raichur,Sugarcane,-,2008-09,,,
KA,Raichur,Sugarcane,-,2009-10,,,
KA,Raichur,Sugarcane,-,2011-12,,,
KA,Raichur,Sunflower,-,2004-05,,1561,
KA,Raichur,Sunflower,-,2005-06,,1612,
KA,Raichur,Sunflower,-,2008-09,2321,1996,2048
KA,Raichur,Sunflower,-,2009-10,2147,2124,
KA,Raichur,Sunflower,-,2010-11,2892,2615,2426
KA,Raichur,Sunflower,-,2011-12,2996,2789,
KA,Raichur,Tobacco,-,2008-09,,,
KA,Raichur,Tobacco,-,2009-10,,,
KA,Raichur,Tobacco,-,2010-11,,,
KA,Raichur,Tobacco,-,2011-12,,,
KA,Raichur,Tur Arhar,-,2004-05,,,
KA,Raichur,Tur Arhar,-,2005-06,,,
KA,Raichur,Tur Arhar,-,2008-09,2929,,
KA,Raichur,Tur Arhar,-,2009-10,4940,,
KA,Raichur,Tur Arhar,-,2010-11,2904,,
KA,Raichur,Tur Arhar,-,2011-12,,,
KA,Raichur,Turmeric,-,2011-12,,,
KA,Raichur,Wheat,-,2004-05,,,
KA,Raichur,Wheat,-,2005-06,,,
KA,Raichur,Wheat,-,2008-09,,,
KA,Raichur,Wheat,-,2009-10,,1578,
KA,Raichur,Wheat,-,2010-11,,,
KA,Raichur,Wheat,-,2011-12,,1627,
KA,Ramanagara,Arecanut,-,2008-09,,,
KA,Ramanagara,Arecanut,-,2009-10,,,
KA,Ramanagara,Arecanut,-,2010-11,,,
KA,Ramanagara,Arecanut,-,2011-12,,,19188
KA,Ramanagara,Bajra,-,2008-09,,,
KA,Ramanagara,Bajra,-,2009-10,,,
KA,Ramanagara,Bajra,-,2010-11,,,
KA,Ramanagara,Bajra,-,2011-12,,,
KA,Ramanagara,Cashewnut,-,2008-09,,,
KA,Ramanagara,Cashewnut,-,2009-10,,,
KA,Ramanagara,Cashewnut,-,2010-11,,,
KA,Ramanagara,Cashewnut,-,2011-12,,,
KA,Ramanagara,CasterSeed,-,2008-09,,,
KA,Ramanagara,CasterSeed,-,2009-10,,,
KA,Ramanagara,CasterSeed,-,2010-11,,,
KA,Ramanagara,CasterSeed,-,2011-12,,,
KA,Ramanagara,Chilly,-,2008-09,,,
KA,Ramanagara,Chilly,Dry,2008-09,,,
KA,Ramanagara,Chilly,Dry,2009-10,,,
KA,Ramanagara,Chilly,Dry,2010-11,,,
KA,Ramanagara,Chilly,Dry,2011-12,,,
KA,Ramanagara,Cotton,-,2008-09,,,
KA,Ramanagara,Cotton,-,2009-10,,,
KA,Ramanagara,Cotton,-,2010-11,,,
KA,Ramanagara,Cotton,-,2011-12,,,3387
KA,Ramanagara,Ginger,-,2008-09,,,
KA,Ramanagara,Ginger,-,2009-10,,,
KA,Ramanagara,Gram,-,2008-09,,,
KA,Ramanagara,Gram,-,2009-10,,,
KA,Ramanagara,Gram,-,2010-11,,,
KA,Ramanagara,Gram,-,2011-12,,,
KA,Ramanagara,Ground Nut,-,2008-09,1859,,
KA,Ramanagara,Ground Nut,-,2009-10,,,
KA,Ramanagara,Ground Nut,-,2010-11,,,
KA,Ramanagara,Ground Nut,-,2011-12,,,
KA,Ramanagara,Jowar,-,2009-10,,,
KA,Ramanagara,Jowar,HYV,2008-09,,,
KA,Ramanagara,Jowar,Local,2008-09,,,
KA,Ramanagara,Jowar,Local,2009-10,,,
KA,Ramanagara,Jowar,Local,2010-11,,,
KA,Ramanagara,Jowar,Local,2011-12,,,
KA,Ramanagara,Maize,-,2008-09,954,,
KA,Ramanagara,Maize,HB,2008-09,954,,
KA,Ramanagara,Maize,HB,2009-10,,,
KA,Ramanagara,Maize,HB,2010-11,,,
KA,Ramanagara,Maize,HB,2011-12,,,
KA,Ramanagara,Paddy,Local,2008-09,,,
KA,Ramanagara,Paddy,Local,2009-10,,,
KA,Ramanagara,Paddy,Local,2010-11,,,
KA,Ramanagara,Paddy,Local,2011-12,,,
KA,Ramanagara,Pepper,-,2008-09,,,
KA,Ramanagara,Pepper,-,2009-10,,,
KA,Ramanagara,Pepper,-,2010-11,,,
KA,Ramanagara,Pepper,-,2011-12,,,
KA,Ramanagara,Potato,-,2008-09,,,
KA,Ramanagara,Potato,-,2009-10,,,
KA,Ramanagara,Potato,-,2010-11,,,
KA,Ramanagara,Potato,-,2011-12,,,
KA,Ramanagara,Ragi,-,2011-12,880,,
KA,Ramanagara,Ragi,HB,2010-11,,,
KA,Ramanagara,Ragi,HYV,2008-09,824,,
KA,Ramanagara,Ragi,HYV,2009-10,,,
KA,Ramanagara,Ragi,HYV,2010-11,,,
KA,Ramanagara,Ragi,HYV,2011-12,,,
KA,Ramanagara,Sesamum,-,2008-09,,,
KA,Ramanagara,Sesamum,-,2009-10,3228,,
KA,Ramanagara,Sesamum,-,2010-11,,,
KA,Ramanagara,Sesamum,-,2011-12,3626,,
KA,Ramanagara,Soyabean,-,2008-09,,,
KA,Ramanagara,Soyabean,-,2009-10,,,
KA,Ramanagara,Soyabean,-,2010-11,,,
KA,Ramanagara,Soyabean,-,2011-12,,,
KA,Ramanagara,Sugarcane,-,2008-09,,,
KA,Ramanagara,Sugarcane,-,2009-10,,,
KA,Ramanagara,Sugarcane,-,2011-12,,,
KA,Ramanagara,Sunflower,-,2008-09,,,
KA,Ramanagara,Sunflower,-,2009-10,,,
KA,Ramanagara,Sunflower,-,2010-11,,,
KA,Ramanagara,Sunflower,-,2011-12,,,
KA,Ramanagara,Tobacco,-,2008-09,,,
KA,Ramanagara,Tobacco,-,2009-10,,,
KA,Ramanagara,Tobacco,-,2010-11,,,
KA,Ramanagara,Tobacco,-,2011-12,,,
KA,Ramanagara,Tur Arhar,-,2008-09,3370,,
KA,Ramanagara,Tur Arhar,-,2009-10,,,
KA,Ramanagara,Tur Arhar,-,2010-11,,,
KA,Ramanagara,Tur Arhar,-,2011-12,3402,,
KA,Ramanagara,Turmeric,-,2011-12,,,
KA,Ramanagara,Wheat,-,2008-09,,,
KA,Ramanagara,Wheat,-,2009-10,,,
KA,Ramanagara,Wheat,-,2010-11,,,
KA,Ramanagara,Wheat,-,2011-12,,,
KA,Shimoga,Arecanut,-,2005-06,,,
KA,Shimoga,Arecanut,-,2008-09,,,7038
KA,Shimoga,Arecanut,-,2009-10,,,
KA,Shimoga,Arecanut,-,2010-11,,,
KA,Shimoga,Arecanut,-,2011-12,,,
KA,Shimoga,Bajra,-,2005-06,,,
KA,Shimoga,Bajra,-,2008-09,,,
KA,Shimoga,Bajra,-,2009-10,,,
KA,Shimoga,Bajra,-,2010-11,,,
KA,Shimoga,Bajra,-,2011-12,,,
KA,Shimoga,Bajra,Local,2005-06,,,
KA,Shimoga,Cashewnut,-,2005-06,,,
KA,Shimoga,Cashewnut,-,2008-09,,,
KA,Shimoga,Cashewnut,-,2009-10,,,
KA,Shimoga,Cashewnut,-,2010-11,,,
KA,Shimoga,Cashewnut,-,2011-12,,,
KA,Shimoga,CasterSeed,-,2004-05,,,
KA,Shimoga,CasterSeed,-,2005-06,,,
KA,Shimoga,CasterSeed,-,2008-09,,,
KA,Shimoga,CasterSeed,-,2009-10,,,
KA,Shimoga,CasterSeed,-,2010-11,,,
KA,Shimoga,CasterSeed,-,2011-12,,,
KA,Shimoga,Chilly,-,2004-05,4053,,
KA,Shimoga,Chilly,-,2008-09,4778,,
KA,Shimoga,Chilly,Dry,2004-05,,,
KA,Shimoga,Chilly,Dry,2005-06,,,
KA,Shimoga,Chilly,Dry,2008-09,4778,,
KA,Shimoga,Chilly,Dry,2009-10,4938,,
KA,Shimoga,Chilly,Dry,2010-11,,,
KA,Shimoga,Chilly,Dry,2011-12,,,
KA,Shimoga,Cotton,-,2004-05,,,
KA,Shimoga,Cotton,-,2005-06,,,
KA,Shimoga,Cotton,-,2008-09,,2511,
KA,Shimoga,Cotton,-,2009-10,,,
KA,Shimoga,Cotton,-,2010-11,,,
KA,Shimoga,Cotton,-,2011-12,,,
KA,Shimoga,Ginger,-,2005-06,,,
KA,Shimoga,Ginger,-,2008-09,,,4382
KA,Shimoga,Ginger,-,2009-10,,,
KA,Shimoga,Gram,-,2004-05,,,
KA,Shimoga,Gram,-,2005-06,,,
KA,Shimoga,Gram,-,2008-09,,,
KA,Shimoga,Gram,-,2009-10,,,
KA,Shimoga,Gram,-,2010-11,,,
KA,Shimoga,Gram,-,2011-12,,,
KA,Shimoga,Ground Nut,-,2004-05,1654,,
KA,Shimoga,Ground Nut,-,2005-06,1594,,
KA,Shimoga,Ground Nut,-,2008-09,1951,,
KA,Shimoga,Ground Nut,-,2009-10,2035,,
KA,Shimoga,Ground Nut,-,2010-11,,,
KA,Shimoga,Ground Nut,-,2011-12,,,
KA,Shimoga,Jowar,-,2004-05,,,
KA,Shimoga,Jowar,-,2005-06,,,
KA,Shimoga,Jowar,-,2009-10,,,
KA,Shimoga,Jowar,HYV,2008-09,,,
KA,Shimoga,Jowar,Local,2004-05,,,
KA,Shimoga,Jowar,Local,2005-06,,,
KA,Shimoga,Jowar,Local,2008-09,,,
KA,Shimoga,Jowar,Local,2009-10,,,
KA,Shimoga,Jowar,Local,2010-11,,,
KA,Shimoga,Jowar,Local,2011-12,,,
KA,Shimoga,Maize,-,2004-05,,,
KA,Shimoga,Maize,-,2005-06,,,
KA,Shimoga,Maize,-,2008-09,847,,
KA,Shimoga,Maize,HB,2008-09,847,,
KA,Shimoga,Maize,HB,2009-10,758,,
KA,Shimoga,Maize,HB,2010-11,879,,
KA,Shimoga,Maize,HB,2011-12,1045,,
KA,Shimoga,Maize,Local,2004-05,512,,
KA,Shimoga,Maize,Local,2005-06,508,,
KA,Shimoga,Paddy,Local,2004-05,532,,
KA,Shimoga,Paddy,Local,2005-06,564,,
KA,Shimoga,Paddy,Local,2008-09,781,,
KA,Shimoga,Paddy,Local,2009-10,793,,
KA,Shimoga,Paddy,Local,2010-11,1085,,
KA,Shimoga,Paddy,Local,2011-12,1130,,
KA,Shimoga,Pepper,-,2005-06,,,
KA,Shimoga,Pepper,-,2008-09,,,12546
KA,Shimoga,Pepper,-,2009-10,,,
KA,Shimoga,Pepper,-,2010-11,,,
KA,Shimoga,Pepper,-,2011-12,,,
KA,Shimoga,Potato,-,2004-05,,,
KA,Shimoga,Potato,-,2005-06,,,
KA,Shimoga,Potato,-,2008-09,,,
KA,Shimoga,Potato,-,2009-10,,,
KA,Shimoga,Potato,-,2010-11,,,
KA,Shimoga,Potato,-,2011-12,,,
KA,Shimoga,Ragi,-,2004-05,,,
KA,Shimoga,Ragi,-,2005-06,,,
KA,Shimoga,Ragi,-,2011-12,,,
KA,Shimoga,Ragi,HB,2010-11,,,
KA,Shimoga,Ragi,HYV,2004-05,,,
KA,Shimoga,Ragi,HYV,2008-09,859,,
KA,Shimoga,Ragi,HYV,2009-10,860,,
KA,Shimoga,Ragi,HYV,2010-11,902,,
KA,Shimoga,Ragi,HYV,2011-12,,,
KA,Shimoga,Sesamum,-,2004-05,,,
KA,Shimoga,Sesamum,-,2005-06,,,
KA,Shimoga,Sesamum,-,2008-09,,,
KA,Shimoga,Sesamum,-,2009-10,,,
KA,Shimoga,Sesamum,-,2010-11,,,
KA,Shimoga,Sesamum,-,2011-12,,,
KA,Shimoga,Soyabean,-,2008-09,,,
KA,Shimoga,Soyabean,-,2009-10,,,
KA,Shimoga,Soyabean,-,2010-11,,,
KA,Shimoga,Soyabean,-,2011-12,,,
KA,Shimoga,Sugarcane,-,2008-09,,,150
KA,Shimoga,Sugarcane,-,2009-10,,,
KA,Shimoga,Sugarcane,-,2011-12,,,
